11	du	de	P+D	P+D	n=s|g=m	
12	roi	roi	NC	NC	n=s|g=m	
13	des	de	P+D	P+D	n=p	
14	jeux	jeu	NC	NC	n=p|g=m	
15	:	:	PONCT	PONCT		

1	L'	le	DET	DET	n=s	
2	Inde	Inde	NPP	NPP	n=s|g=f	
3	est	être	V	V	n=s|t=P|p=3	
4	généralement	_	ADV	ADV		
5	l'	le	DET	DET	n=s	
6	hypothèse	hypothèse	NC	NC	n=s|g=f	
7	la	la	DET	DET	n=s|g=f	
8	plus	plus	ADV	ADV		
9	suivie	suivre	VPP	VPP	n=s|g=f|t=K	
10	.	.	PONCT	PONCT		

1	Elle	elle	CLS	CLS	n=s|g=f|p=3	
2	a	avoir	V	V	n=s|t=P|p=3	
3	pour	pour	P	P		
4	elle	elle	PRO	PRO	n=s|g=f|p=3	
5	la	la	DET	DET	n=s|g=f	
6	tradition	tradition	NC	NC	n=s|g=f	
7	puisque	puisque	CS	CS		
8	même	même	ADV	ADV		
9	les	les	DET	DET	n=p	
10	premiers	premier	ADJ	ADJ	n=p|g=m	
11	textes	texte	NC	NC	n=p|g=m	
12	persans	persan	ADJ	ADJ	n=p|g=m	
13	et	et	CC	CC		
14	arabes	arabe	ADJ	ADJ	n=p	
15	affirmaient	affirmer	V	V	n=p|t=I|p=3	
16	que	que	CS	CS		
17	les	les	DET	DET	n=p	
18	échecs	échec	NC	NC	n=p|g=m	
19	étaient	être	V	V	n=p|t=I|p=3	
20	venus	venir	VPP	VPP	n=p|g=m|t=K	
21	d'	de	P	P		
22	Inde	Inde	NPP	NPP	n=s|g=f	
23	.	.	PONCT	PONCT		

1	Cependant	cependant	ADV	ADV		
2	,	,	PONCT	PONCT		
3	les	les	DET	DET	n=p	
4	traces	trace	NC	NC	n=p|g=f	
5	historiques	historique	ADJ	ADJ	n=p	
6	prouvant	prouver	VPR	VPR	t=G	
7	cette	cette	DET	DET	n=s|g=f	
8	origine	origine	NC	NC	n=s|g=f	
9	manquent	manquer	V	V	n=p|t=P,S|p=3	
10	.	.	PONCT	PONCT		

1	L'	le	DET	DET	n=s	
2	Asie	Asie	NPP	NPP	n=s|g=f	
3	centrale	central	ADJ	ADJ	n=s|g=f	
4	iranienne	iranien	ADJ	ADJ	n=s|g=f	
5	au	à	P+D	P+D	n=s|g=m	
6	contraire	contraire	NC	NC	n=s|g=m	
7	reste	rester	V	V	n=s|t=P,S|p=1,3	
8	la	la	DET	DET	n=s|g=f	
9	terre	terre	NC	NC	n=s|g=f	
10	des	de	P+D	P+D	n=p	
11	premiers	premier	ADJ	ADJ	n=p|g=m	
12	témoignages	témoignage	NC	NC	n=p|g=m	
13	comme	comme	P	P		
14	des	des	DET	DET	n=p	
15	plus	plus	ADV	ADV		
16	anciennes	ancien	ADJ	ADJ	n=p|g=f	
17	trouvailles	trouvaille	NC	NC	n=p|g=f	
18	archéologiques	archéologique	ADJ	ADJ	n=p	
19	.	.	PONCT	PONCT		

1	Enfin	enfin	ADV	ADV		
2	la	la	DET	DET	n=s|g=f	
3	Chine	Chine	NPP	NPP	n=s|g=f	
4	revendique	revendiquer	V	V	n=s|t=P,S|p=1,3	
5	aussi	aussi	ADV	ADV		
6	le	le	DET	DET	n=s|g=m	
7	titre	titre	NC	NC	n=s|g=m	
8	de	de	P	P		
9	berceau	berceau	NC	NC	n=s|g=m	
10	de	de	P	P		
11	ce	ce	DET	DET	n=s|g=m	
12	jeu	jeu	NC	NC	n=s|g=m	
13	et	et	CC	CC		
14	s'	se	CLR	CLR	n=p,s|p=3	
15	il	il	CLS	CLS	n=s|g=m|p=3	
16	est	être	V	V	n=s|t=P|p=3	
17	vrai	vrai	ADJ	ADJ	n=s|g=m	
18	que	que	CS	CS		
19	les	les	DET	DET	n=p	
20	premiers	premier	ADJ	ADJ	n=p|g=m	
21	témoignages	témoignage	NC	NC	n=p|g=m	
22	confirmés	confirmer	VPP	VPP	n=p|g=m|t=K	
23	sont	être	V	V	n=p|t=P|p=3	
24	tardifs	tardif	ADJ	ADJ	n=p|g=m	
25	en	en	P	P		
26	Chine	Chine	NPP	NPP	n=s|g=f	
27	,	,	PONCT	PONCT		
28	il	il	CLS	CLS	n=s|g=m|p=3	
29	existe	exister	V	V	n=s|t=P,S|p=1,3	
30	des	des	DET	DET	n=p	
31	sources	source	NC	NC	n=p|g=f	
32	certes	certes	ADV	ADV		
33	floues	flou	ADJ	ADJ	n=p|g=f	
34	mais	mais	CC	CC		
35	plus	plus	ADV	ADV		
36	anciennes	ancien	ADJ	ADJ	n=p|g=f	
37	que	que	CS	CS		
38	les	les	DET	DET	n=p	
39	plus	plus	ADV	ADV		
40	anciennes	ancien	ADJ	ADJ	n=p|g=f	
41	sources	source	NC	NC	n=p|g=f	
42	perses	pers	ADJ	ADJ	n=p|g=f	
43	ou	ou	CC	CC		
44	sanscrites	_	NC	NC		
45	(	(	PONCT	PONCT		
46	qui	qui	PROREL	PROREL	n=s	
47	datent	dater	V	V	n=p|t=P,S|p=3	
48	de	de	P	P		
49	l'	le	DET	DET	n=s	
50	époque	époque	NC	NC	n=s|g=f	
51	600	600	ADJ	ADJ		
52	à	à	P	P		
53	650	650	NC	NC		
54	apr	_	NPP	NPP		
55	.	.	PONCT	PONCT		

1	J	_	NPP	NPP		
2	.	.	PONCT	PONCT		
3	-	-	PONCT	PONCT		
4	C	femelle	ADJ	ADJ		
5	.	.	PONCT	PONCT		
6	)	)	PONCT	PONCT		
7	.	.	PONCT	PONCT		

1	Dans	dans	P	P		
2	l'	le	DET	DET	n=s	
3	état	état	NC	NC	n=s|g=m	
4	actuel	actuel	ADJ	ADJ	n=s|g=m	
5	des	de	P+D	P+D	n=p	
6	connaissances	connaissance	NC	NC	n=p|g=f	
7	,	,	PONCT	PONCT		
8	il	il	CLS	CLS	n=s|g=m|p=3	
9	est	être	V	V	n=s|t=P|p=3	
10	difficile	difficile	ADJ	ADJ	n=s	
11	de	de	P	P		
12	trancher	trancher	VINF	VINF	t=W	
13	.	.	PONCT	PONCT		

1	Une	une	DET	DET	n=s|g=f	
2	autre	autre	ADJ	ADJ	n=s	
3	croyance	croyance	NC	NC	n=s|g=f	
4	très	très	ADV	ADV		
5	répandue	répandre	ADJ	ADJ	n=s|g=f|t=K	
6	est	être	V	V	n=s|t=P|p=3	
7	l'	le	DET	DET	n=s	
8	idée	idée	NC	NC	n=s|g=f	
9	que	que	CS	CS		
10	les	les	DET	DET	n=p	
11	premiers	premier	ADJ	ADJ	n=p|g=m	
12	échecs	échec	NC	NC	n=p|g=m	
13	auraient	avoir	V	V	n=p|t=C|p=3	
14	été	être	VPP	VPP	t=K	
15	inventés	inventer	VPP	VPP	n=p|g=m|t=K	
16	(	(	PONCT	PONCT		
17	dans	dans	P	P		
18	ce	ce	DET	DET	n=s|g=m	
19	cas	cas	NC	NC	g=m	
20	,	,	PONCT	PONCT		
21	c'	ce	CLS	CLS		
22	est	être	V	V	n=s|t=P|p=3	
23	toujours	toujours	ADV	ADV		
24	en	en	P	P		
25	Inde	Inde	NPP	NPP	n=s|g=f	
26	)	)	PONCT	PONCT		
27	sous	sous	P	P		
28	la	la	DET	DET	n=s|g=f	
29	forme	forme	NC	NC	n=s|g=f	
30	d'	de	P	P		
31	un	un	DET	DET	n=s|g=m	
32	jeu	jeu	NC	NC	n=s|g=m	
33	se	se	CLR	CLR	n=p,s|p=3	
34	jouant	jouer	VPR	VPR	t=G	
35	à	à	P	P		
36	quatre	quatre	DET	DET	s=card|n=p	
37	joueurs	joueur	NC	NC	n=p|g=m	
38	et	et	CC	CC		
39	avec	avec	P	P		
40	l'	le	DET	DET	n=s	
41	aide	aide	NC	NC	n=s	
42	de	de	P	P		
43	dés	dé	NC	NC	n=p|g=m	
44	.	.	PONCT	PONCT		

1	Vers	vers	P	P		
2	l'	le	DET	DET	n=s	
3	an	an	NC	NC	n=s|g=m	
4	600	600	ADJ	ADJ		
5	,	,	PONCT	PONCT		
6	des	de	P+D	P+D	n=p	
7	Indiens	indien	NC	NC	n=p|g=f	
8	ou	ou	CC	CC		
9	des	de	P+D	P+D	n=p	
10	Perses	perse	NC	NC	n=p	
11	auraient	avoir	V	V	n=p|t=C|p=3	
12	éliminé	éliminer	VPP	VPP	n=s|g=m|t=K	
13	les	les	DET	DET	n=p	
14	dés	dé	NC	NC	n=p|g=m	
15	et	et	CC	CC		
16	regroupé	regrouper	VPP	VPP	n=s|g=m|t=K	
17	les	les	DET	DET	n=p	
18	camps	camp	NC	NC	n=p|g=m	
19	pour	pour	P	P		
20	n'	ne	ADV	ADV		
21	en	en	CLO	CLO		
22	faire	faire	VINF	VINF	t=W	
23	que	que	CS	CS		
24	deux	deux	PRO	PRO	s=card|n=p	
25	.	.	PONCT	PONCT		

1	Cette	cette	DET	DET	n=s|g=f	
2	hypothèse	hypothèse	NC	NC	n=s|g=f	
3	est	être	V	V	n=s|t=P|p=3	
4	très	très	ADV	ADV		
5	certainement	_	ADV	ADV		
6	fausse	faux	ADJ	ADJ	n=s|g=f	
7	.	.	PONCT	PONCT		

1	La	la	DET	DET	n=s|g=f	
2	plus	plus	ADV	ADV		
3	ancienne	ancien	ADJ	ADJ	n=s|g=f	
4	mention	mention	NC	NC	n=s|g=f	
5	connue	connaître	VPP	VPP	n=s|g=f|t=K	
6	du	de	P+D	P+D	n=s|g=m	
7	jeu	jeu	NC	NC	n=s|g=m	
8	à	à	P	P		
9	quatre	quatre	DET	DET	s=card|n=p	
10	date	date	NC	NC	n=s|g=f	
11	de	de	P	P		
12	1030	1030	NC	NC		
13	,	,	PONCT	PONCT		
14	soit	soit	CC	CC		
15	quatre	quatre	DET	DET	s=card|n=p	
16	siècles	siècle	NC	NC	n=p|g=m	
17	après	après	P	P		
18	la	la	DET	DET	n=s|g=f	
19	mention	mention	NC	NC	n=s|g=f	
20	du	de	P+D	P+D	n=s|g=m	
21	jeu	jeu	NC	NC	n=s|g=m	
22	à	à	P	P		
23	deux	deux	PRO	PRO	s=card|n=p	
24	.	.	PONCT	PONCT		

1	Tout	tout	PRO	PRO	n=s|g=m	
2	concourt	concourir	V	V	n=s|t=P|p=3	
3	à	à	P	P		
4	penser	penser	VINF	VINF	t=W	
5	que	que	CS	CS		
6	ce	ce	DET	DET	n=s|g=m	
7	chaturanga	_	NC	NC		
8	à	à	P	P		
9	quatre	quatre	PRO	PRO	s=card|n=p	
10	,	,	PONCT	PONCT		
11	appelé	appeler	VPP	VPP	n=s|g=m|t=K	
12	chaturaji	_	ADV	ADV		
13	,	,	PONCT	PONCT		
14	constitue	constituer	V	V	n=s|t=P,S|p=1,3	
15	une	une	DET	DET	n=s|g=f	
16	variante	variante	NC	NC	n=s|g=f	
17	du	de	P+D	P+D	n=s|g=m	
18	chaturanga	_	NC	NC		
19	ou	ou	CC	CC		
20	chatrang	_	NC	NC		
21	à	à	P	P		
22	deux	deux	DET	DET	s=card|n=p	
23	et	et	CC	CC		
24	non	non	ADV	ADV		
25	le	le	DET	DET	n=s|g=m	
26	contraire	contraire	NC	NC	n=s|g=m	
27	[	[	PONCT	PONCT		
28	39	39	ADJ	ADJ		
29	]	]	PONCT	PONCT		
30	.	.	PONCT	PONCT		

1	Le	le	DET	DET	n=s|g=m	
2	mot	mot	NC	NC	n=s|g=m	
3	sanskrit	sanskrit	ADJ	ADJ	n=s|g=m	
4	chaturanga	_	NC	NC		
5	,	,	PONCT	PONCT		
6	qui	qui	PROREL	PROREL	n=s	
7	a	avoir	V	V	n=s|t=P|p=3	
8	donné	donner	VPP	VPP	n=s|g=m|t=K	
9	chatrang	_	NC	NC		
10	en	en	P	P		
11	pehlevi	_	NPP	NPP		
12	(	(	PONCT	PONCT		
13	moyen	moyen	ADJ	ADJ	n=s|g=m	
14	persan	persan	NC	NC	n=s|g=m	
15	)	)	PONCT	PONCT		
16	,	,	PONCT	PONCT		
17	signifie	signifier	V	V	n=s|t=P,S|p=1,3	
18	quatre	quatre	DET	DET	s=card|n=p	
19	membres	membre	NC	NC	n=p|g=m	
20	et	et	CC	CC		
21	désignait	désigner	V	V	n=s|t=I|p=3	
22	à	à	P	P		
23	l'	le	DET	DET	n=s	
24	origine	origine	NC	NC	n=s|g=f	
25	l'	le	DET	DET	n=s	
26	armée	armée	NC	NC	n=s|g=f	
27	épique	épique	ADJ	ADJ	n=s	
28	indienne	indien	ADJ	ADJ	n=s|g=f	
29	avec	avec	P	P		
30	infanterie	infanterie	NC	NC	n=s|g=f	
31	,	,	PONCT	PONCT		
32	cavalerie	cavalerie	NC	NC	n=s|g=f	
33	,	,	PONCT	PONCT		
34	éléphanterie	_	NC	NC		
35	et	et	CC	CC		
36	chars	char	NC	NC	n=p|g=m	
37	de	de	P	P		
38	combats	combat	NC	NC	n=p|g=m	
39	.	.	PONCT	PONCT		

1	Ces	ces	DET	DET	n=p	
2	pièces	pièce	NC	NC	n=p|g=f	
3	,	,	PONCT	PONCT		
4	avec	avec	P	P		
5	un	un	DET	DET	n=s|g=m	
6	roi	roi	NC	NC	n=s|g=m	
7	et	et	CC	CC		
8	son	son	DET	DET	n=s|g=m|p=3|poss=s	
9	conseiller	conseiller	NC	NC	n=s|g=m	
10	(	(	PONCT	PONCT		
11	ministre	ministre	NC	NC	n=s|g=m	
12	ou	ou	CC	CC		
13	général	général	NC	NC	n=s|g=m	
14	)	)	PONCT	PONCT		
15	formaient	former	V	V	n=p|t=I|p=3	
16	l'	le	DET	DET	n=s	
17	ensemble	ensemble	NC	NC	n=s|g=m	
18	des	de	P+D	P+D	n=p	
19	pièces	pièce	NC	NC	n=p|g=f	
20	du	de	P+D	P+D	n=s|g=m	
21	jeu	jeu	NC	NC	n=s|g=m	
22	,	,	PONCT	PONCT		
23	très	très	ADV	ADV		
24	semblables	semblable	ADJ	ADJ	n=p	
25	à	à	P	P		
26	celui	celui	PRO	PRO	n=s|g=m	
27	d'	de	P	P		
28	aujourd'hui	aujourd'hui	ADV	ADV		
29	.	.	PONCT	PONCT		

1	Chaque	chaque	DET	DET	n=s	
2	joueur	joueur	NC	NC	n=s|g=m	
3	maniait	manier	V	V	n=s|t=I|p=3	
4	16	16	ADJ	ADJ		
5	pièces	pièce	NC	NC	n=p|g=f	
6	sur	sur	P	P		
7	un	un	DET	DET	n=s|g=m	
8	tablier	tablier	NC	NC	n=s|g=m	
9	de	de	P	P		
10	64	64	NC	NC		
11	cases	case	NC	NC	n=p|g=f	
12	,	,	PONCT	PONCT		
13	de	de	P	P		
14	couleur	couleur	NC	NC	n=s|g=f	
15	unique	unique	ADJ	ADJ	n=s	
16	.	.	PONCT	PONCT		

1	Lorsque	lorsque	CS	CS		
2	les	les	DET	DET	n=p	
3	Arabes	_	NPP	NPP		
4	envahissent	envahir	V	V	n=p|t=P,S|p=3	
5	la	la	DET	DET	n=s|g=f	
6	Perse	_	NPP	NPP		
7	,	,	PONCT	PONCT		
8	ils	ils	CLS	CLS	n=p|g=m|p=3	
9	l'	le	CLO	CLO	n=s|p=3	
10	adoptent	adopter	V	V	n=p|t=P,S|p=3	
11	sous	sous	P	P		
12	le	le	DET	DET	n=s|g=m	
13	nom	nom	NC	NC	n=s|g=m	
14	de	de	P	P		
15	shatranj	_	NPP	NPP		
16	.	.	PONCT	PONCT		

1	Dans	dans	P	P		
2	son	son	DET	DET	n=s|g=m|p=3|poss=s	
3	Kuzari	_	NPP	NPP		
4	(	(	PONCT	PONCT		
5	en	en	P	P		
6	arabe	arabe	NC	NC	n=s	
7	)	)	PONCT	PONCT		
8	,	,	PONCT	PONCT		
9	Juda	Juda	NPP	NPP	n=s|g=m	
10	Halevi	_	NPP	NPP		
11	en	en	CLO	CLO		
12	parle	parler	V	V	n=s|t=P,S|p=1,3	
13	sous	sous	P	P		
14	le	le	DET	DET	n=s|g=m	
15	terme	terme	NC	NC	n=s|g=m	
16	arabe	arabe	ADJ	ADJ	n=s	
17	"	"	PONCT	PONCT		
18	shtaranj	_	NPP	NPP		
19	"	"	PONCT	PONCT		
20	.	.	PONCT	PONCT		

1	Dans	dans	P	P		
2	sa	sa	DET	DET	n=s|g=f|p=3|poss=s	
3	traduction	traduction	NC	NC	n=s|g=f	
4	hébraïque	hébraïque	ADJ	ADJ	n=s	
5	du	de	P+D	P+D	n=s|g=m	
6	Kuzari	_	NPP	NPP		
7	,	,	PONCT	PONCT		
8	Juda	Juda	NPP	NPP	n=s|g=m	
9	ibn	_	NPP	NPP		
10	Tibbon	_	NPP	NPP		
11	traduit	traduire	V	V	n=s|t=P|p=3	
12	par	par	P	P		
13	"	"	PONCT	PONCT		
14	le	le	DET	DET	n=s|g=m	
15	jeu	jeu	NC	NC	n=s|g=m	
16	des	de	P+D	P+D	n=p	
17	échecs	échec	NC	NC	n=p|g=m	
18	"	"	PONCT	PONCT		
19	,	,	PONCT	PONCT		
20	et	et	CC	CC		
21	ajoute	ajouter	V	V	n=s|t=P,S|p=1,3	
22	"	"	PONCT	PONCT		
23	appelé	appeler	VPP	VPP	n=s|g=m|t=K	
24	shtaranj	_	ADV	ADV		
25	en	en	P	P		
26	arabe	arabe	NC	NC	n=s	
27	"	"	PONCT	PONCT		
28	[	[	PONCT	PONCT		
29	40	40	NC	NC		
30	]	]	PONCT	PONCT		
31	.	.	PONCT	PONCT		

1	Les	les	DET	DET	n=p	
2	échecs	échec	NC	NC	n=p|g=m	
3	connaissent	connaître	V	V	n=p|t=P,S|p=3	
4	alors	alors	ADV	ADV		
5	un	un	DET	DET	n=s|g=m	
6	développement	développement	NC	NC	n=s|g=m	
7	remarquable	remarquable	ADJ	ADJ	n=s	
8	.	.	PONCT	PONCT		

1	C'	ce	CLS	CLS		
2	est	être	V	V	n=s|t=P|p=3	
3	au	à	P+D	P+D	n=s|g=m	
4	cours	cour	NC	NC	n=p|g=f	
5	des	de	P+D	P+D	n=p	
6	IXe	_	NC	NC		
7	et	et	CC	CC		
8	Xe	_	ADJ	ADJ		
9	siècles	siècle	NC	NC	n=p|g=m	
10	qu'	que	PROREL	PROREL		
11	apparaissent	apparaître	V	V	n=p|t=P,S|p=3	
12	les	les	DET	DET	n=p	
13	premiers	premier	ADJ	ADJ	n=p|g=m	
14	champions	champion	NC	NC	n=p|g=m	
15	et	et	CC	CC		
16	les	les	DET	DET	n=p	
17	premiers	premier	ADJ	ADJ	n=p|g=m	
18	traités	traité	NC	NC	n=p|g=m	
19	.	.	PONCT	PONCT		

1	On	on	CLS	CLS	n=s|p=3	
2	retrouve	retrouver	V	V	n=s|t=P,S|p=1,3	
3	alors	alors	ADV	ADV		
4	:	:	PONCT	PONCT		

1	Le	le	DET	DET	n=s|g=m	
2	Roukh	_	NPP	NPP		
3	était	être	V	V	n=s|t=I|p=3	
4	parfois	parfois	ADV	ADV		
5	représenté	représenter	VPP	VPP	n=s|g=m|t=K	
6	comme	comme	P	P		
7	un	un	DET	DET	n=s|g=m	
8	char	char	NC	NC	n=s|g=m	
9	de	de	P	P		
10	guerre	guerre	NC	NC	n=s|g=f	
11	.	.	PONCT	PONCT		

1	Les	les	DET	DET	n=p	
2	Arabes	_	NPP	NPP		
3	y	y	CLO	CLO		
4	voyaient	voir	V	V	n=p|t=I|p=3	
5	un	un	DET	DET	n=s|g=m	
6	général	général	NC	NC	n=s|g=m	
7	commandant	commander	VPR	VPR	t=G	
8	l'	le	DET	DET	n=s	
9	armée	armée	NC	NC	n=s|g=f	
10	.	.	PONCT	PONCT		

1	Mais	mais	CC	CC		
2	son	son	DET	DET	n=s|g=m|p=3|poss=s	
3	sens	sens	NC	NC	g=m	
4	littéral	littéral	ADJ	ADJ	n=s|g=m	
5	reste	rester	V	V	n=s|t=P,S|p=1,3	
6	obscur	obscur	ADJ	ADJ	n=s|g=m	
7	.	.	PONCT	PONCT		

1	Il	il	CLS	CLS	n=s|g=m|p=3	
2	semble	sembler	V	V	n=s|t=P,S|p=1,3	
3	que	que	CS	CS		
4	pour	pour	P	P		
5	les	les	DET	DET	n=p	
6	Arabes	_	NPP	NPP		
7	,	,	PONCT	PONCT		
8	ce	ce	DET	DET	n=s|g=m	
9	mot	mot	NC	NC	n=s|g=m	
10	n'	ne	ADV	ADV		
11	avait	avoir	V	V	n=s|t=I|p=3	
12	pas	pas	ADV	ADV		
13	d'	de	P	P		
14	autre	autre	ADJ	ADJ	n=s	
15	sens	sens	NC	NC	g=m	
16	que	que	CS	CS		
17	celui	celui	PRO	PRO	n=s|g=m	
18	de	de	P	P		
19	désigner	désigner	VINF	VINF	t=W	
20	cette	cette	DET	DET	n=s|g=f	
21	pièce	pièce	NC	NC	n=s|g=f	
22	au	à	P+D	P+D	n=s|g=m	
23	Shatranj	_	NPP	NPP		
24	,	,	PONCT	PONCT		
25	un	un	DET	DET	n=s|g=m	
26	peu	peu	ADV	ADV		
27	comme	comme	P	P		
28	le	le	DET	DET	n=s|g=m	
29	mot	mot	NC	NC	n=s|g=m	
30	rook	_	NPP	NPP		
31	pour	pour	P	P		
32	les	les	DET	DET	n=p	
33	anglophones	anglophone	ADJ	ADJ	n=p	
34	aujourd'hui	aujourd'hui	ADV	ADV		
35	.	.	PONCT	PONCT		

1	Le	le	DET	DET	n=s|g=m	
2	lien	lien	NC	NC	n=s|g=m	
3	étymologique	étymologique	ADJ	ADJ	n=s	
4	avec	avec	P	P		
5	le	le	DET	DET	n=s|g=m	
6	sanskrit	sanskrit	NC	NC	n=s|g=m	
7	ratha	_	NPP	NPP		
8	:	:	PONCT	PONCT		
9	char	char	NC	NC	n=s|g=m	
10	est	être	V	V	n=s|t=P|p=3	
11	peu	peu	ADV	ADV		
12	évident	évident	ADJ	ADJ	n=s|g=m	
13	.	.	PONCT	PONCT		

1	Les	les	DET	DET	n=p	
2	échecs	échec	NC	NC	n=p|g=m	
3	arrivent	arriver	V	V	n=p|t=P,S|p=3	
4	en	en	P	P		
5	Europe	Europe	NPP	NPP	n=s|g=f	
6	sans	sans	P	P		
7	doute	doute	NC	NC	n=s|g=m	
8	peu	peu	ADV	ADV		
9	avant	avant	P	P		
10	l'	le	DET	DET	n=s	
11	an	an	NC	NC	n=s|g=m	
12	mil	mil	NC	NC	n=s|g=m	
13	[	[	PONCT	PONCT		
14	G	gramme	NC	NC	g=m	
15	14	14	ADJ	ADJ		
16	]	]	PONCT	PONCT		
17	par	par	P	P		
18	l'	le	DET	DET	n=s	
19	Espagne	Espagne	NPP	NPP	n=s|g=f	
20	musulmane	musulman	ADJ	ADJ	n=s|g=f	
21	ou	ou	CC	CC		
22	par	par	P	P		
23	l'	le	DET	DET	n=s	
24	Italie	Italie	NPP	NPP	n=s|g=f	
25	du	de	P+D	P+D	n=s|g=m	
26	Sud	_	NPP	NPP		
27	(	(	PONCT	PONCT		
28	Sicile	_	NPP	NPP		
29	)	)	PONCT	PONCT		
30	[	[	PONCT	PONCT		
31	41	41	NC	NC		
32	]	]	PONCT	PONCT		
33	.	.	PONCT	PONCT		

1	Une	une	DET	DET	n=s|g=f	
2	légende	légende	NC	NC	n=s|g=f	
3	a	avoir	V	V	n=s|t=P|p=3	
4	longtemps	longtemps	ADV	ADV		
5	attribué	attribuer	VPP	VPP	n=s|g=m|t=K	
6	un	un	DET	DET	n=s|g=m	
7	jeu	jeu	NC	NC	n=s|g=m	
8	d'	de	P	P		
9	échecs	échec	NC	NC	n=p|g=m	
10	à	à	P	P		
11	Charlemagne	_	NPP	NPP		
12	qui	qui	PROREL	PROREL	n=s	
13	l'	le	CLO	CLO	n=s|p=3	
14	aurait	avoir	V	V	n=s|t=C|p=3	
15	reçu	recevoir	VPP	VPP	n=s|g=m|t=K	
16	de	de	P	P		
17	la	la	DET	DET	n=s|g=f	
18	part	part	NC	NC	n=s	
19	du	de	P+D	P+D	n=s|g=m	
20	calife	calife	NC	NC	n=s|g=m	
21	Hâroun	_	NPP	NPP		
22	ar	_	NPP	NPP		
23	-	-	PONCT	PONCT		
24	Rachîd	_	NPP	NPP		
25	,	,	PONCT	PONCT		
26	mais	mais	CC	CC		
27	on	on	CLS	CLS	n=s|p=3	
28	pense	penser	V	V	n=s|t=P,S|p=1,3	
29	aujourd'hui	aujourd'hui	ADV	ADV		
30	qu'	que	CS	CS		
31	il	il	CLS	CLS	n=s|g=m|p=3	
32	fut	être	V	V	n=s|t=J|p=3	
33	fabriqué	fabriquer	VPP	VPP	n=s|g=m|t=K	
34	postérieurement	_	ADV	ADV		
35	près	près	ADV	ADV		
36	de	de	P	P		
37	Salerne	_	NPP	NPP		
38	à	à	P	P		
39	la	la	DET	DET	n=s|g=f	
40	fin	fin	NC	NC	n=s	
41	du	de	P+D	P+D	n=s|g=m	
42	XIe	_	ADJ	ADJ		
43	siècle	siècle	NC	NC	n=s|g=m	
44	[	[	PONCT	PONCT		
45	42	42	NC	NC		
46	]	]	PONCT	PONCT		
47	.	.	PONCT	PONCT		

1	La	la	DET	DET	n=s|g=f	
2	plus	plus	ADV	ADV		
3	ancienne	ancien	ADJ	ADJ	n=s|g=f	
4	mention	mention	NC	NC	n=s|g=f	
5	du	de	P+D	P+D	n=s|g=m	
6	jeu	jeu	NC	NC	n=s|g=m	
7	d'	de	P	P		
8	échecs	échec	NC	NC	n=p|g=m	
9	en	en	P	P		
10	Occident	_	NPP	NPP		
11	se	se	CLR	CLR	n=p,s|p=3	
12	retrouve	retrouver	V	V	n=s|t=P,S|p=1,3	
13	dans	dans	P	P		
14	le	le	DET	DET	n=s|g=m	
15	Versus	_	NPP	NPP		
16	de	de	P	P		
17	Scachis	_	NPP	NPP		
18	,	,	PONCT	PONCT		
19	un	un	DET	DET	n=s|g=m	
20	poème	poème	NC	NC	n=s|g=m	
21	latin	latin	ADJ	ADJ	n=s|g=m	
22	vraisemblablement	_	ADV	ADV		
23	composé	composer	VPP	VPP	n=s|g=m|t=K	
24	entre	entre	P	P		
25	900	900	NC	NC		
26	et	et	CC	CC		
27	950	950	NC	NC		
28	dans	dans	P	P		
29	le	le	DET	DET	n=s|g=m	
30	Nord	Nord	NPP	NPP	n=s|g=m	
31	de	de	P	P		
32	l'	le	DET	DET	n=s	
33	Italie	Italie	NPP	NPP	n=s|g=f	
34	[	[	PONCT	PONCT		
35	43	43	NC	NC		
36	]	]	PONCT	PONCT		
37	.	.	PONCT	PONCT		

1	En	en	P	P		
2	1010	1010	NC	NC		
3	,	,	PONCT	PONCT		
4	un	un	DET	DET	n=s|g=m	
5	testament	testament	NC	NC	n=s|g=m	
6	du	de	P+D	P+D	n=s|g=m	
7	comte	comte	NC	NC	n=s|g=m	
8	d'	de	P	P		
9	Urgel	_	NPP	NPP		
10	,	,	PONCT	PONCT		
11	en	en	P	P		
12	Catalogne	_	NPP	NPP		
13	,	,	PONCT	PONCT		
14	le	le	CLO	CLO	n=s|g=m|p=3	
15	mentionne	mentionner	V	V	n=s|t=P,S|p=1,3	
16	.	.	PONCT	PONCT		

1	De	de	DET	DET	n=p	
2	nombreuses	nombreux	ADJ	ADJ	n=p|g=f	
3	pièces	pièce	NC	NC	n=p|g=f	
4	d'	de	P	P		
5	échecs	échec	NC	NC	n=p|g=m	
6	ont	avoir	V	V	n=p|t=P|p=3	
7	été	être	VPP	VPP	t=K	
8	retrouvées	retrouver	VPP	VPP	n=p|g=f|t=K	
9	lors	lors	ADV	ADV		
10	de	de	P	P		
11	fouilles	fouille	NC	NC	n=p|g=f	
12	sur	sur	P	P		
13	le	le	DET	DET	n=s|g=m	
14	site	site	NC	NC	n=s|g=m	
15	des	de	P+D	P+D	n=p	
16	chevaliers	chevalier	NC	NC	n=p|g=m	
17	-	-	PONCT	PONCT		
18	paysans	paysan	NC	NC	n=p|g=m	
19	du	de	P+D	P+D	n=s|g=m	
20	lac	lac	NC	NC	n=s|g=m	
21	de	de	P	P		
